record_path,session,participant,gesture,class,y,trial
..\data\raw\grabmyo\1.1.0\Session3\session3_participant3\session3_participant3_gesture12_trial6,3,3,12,WE,1,6
..\data\raw\grabmyo\1.1.0\Session3\session3_participant3\session3_participant3_gesture12_trial7,3,3,12,WE,1,7
..\data\raw\grabmyo\1.1.0\Session3\session3_participant3\session3_participant3_gesture15_trial1,3,3,15,HO,2,1
..\data\raw\grabmyo\1.1.0\Session3\session3_participant3\session3_participant3_gesture15_trial2,3,3,15,HO,2,2
..\data\raw\grabmyo\1.1.0\Session3\session3_participant3\session3_participant3_gesture15_trial3,3,3,15,HO,2,3
..\data\raw\grabmyo\1.1.0\Session3\session3_participant3\session3_participant3_gesture15_trial4,3,3,15,HO,2,4
..\data\raw\grabmyo\1.1.0\Session3\session3_participant3\session3_participant3_gesture15_trial5,3,3,15,HO,2,5
..\data\raw\grabmyo\1.1.0\Session3\session3_participant3\session3_participant3_gesture15_trial6,3,3,15,HO,2,6
..\data\raw\grabmyo\1.1.0\Session3\session3_participant3\session3_participant3_gesture15_trial7,3,3,15,HO,2,7
..\data\raw\grabmyo\1.1.0\Session3\session3_participant3\session3_participant3_gesture16_trial1,3,3,16,HC,3,1
..\data\raw\grabmyo\1.1.0\Session3\session3_participant3\session3_participant3_gesture16_trial2,3,3,16,HC,3,2
..\data\raw\grabmyo\1.1.0\Session3\session3_participant3\session3_participant3_gesture16_trial3,3,3,16,HC,3,3
..\data\raw\grabmyo\1.1.0\Session3\session3_participant3\session3_participant3_gesture16_trial4,3,3,16,HC,3,4
..\data\raw\grabmyo\1.1.0\Session3\session3_participant3\session3_participant3_gesture16_trial5,3,3,16,HC,3,5
..\data\raw\grabmyo\1.1.0\Session3\session3_participant3\session3_participant3_gesture16_trial6,3,3,16,HC,3,6
..\data\raw\grabmyo\1.1.0\Session3\session3_participant3\session3_participant3_gesture16_trial7,3,3,16,HC,3,7
..\data\raw\grabmyo\1.1.0\Session1\session1_participant4\session1_participant4_gesture11_trial1,1,4,11,WF,0,1
..\data\raw\grabmyo\1.1.0\Session1\session1_participant4\session1_participant4_gesture11_trial2,1,4,11,WF,0,2
..\data\raw\grabmyo\1.1.0\Session1\session1_participant4\session1_participant4_gesture11_trial3,1,4,11,WF,0,3
..\data\raw\grabmyo\1.1.0\Session1\session1_participant4\session1_participant4_gesture11_trial4,1,4,11,WF,0,4
..\data\raw\grabmyo\1.1.0\Session1\session1_participant4\session1_participant4_gesture11_trial5,1,4,11,WF,0,5
..\data\raw\grabmyo\1.1.0\Session1\session1_participant4\session1_participant4_gesture11_trial6,1,4,11,WF,0,6
..\data\raw\grabmyo\1.1.0\Session1\session1_participant4\session1_participant4_gesture11_trial7,1,4,11,WF,0,7
..\data\raw\grabmyo\1.1.0\Session1\session1_participant4\session1_participant4_gesture12_trial1,1,4,12,WE,1,1
..\data\raw\grabmyo\1.1.0\Session1\session1_participant4\session1_participant4_gesture12_trial2,1,4,12,WE,1,2
..\data\raw\grabmyo\1.1.0\Session1\session1_participant4\session1_participant4_gesture12_trial3,1,4,12,WE,1,3
..\data\raw\grabmyo\1.1.0\Session1\session1_participant4\session1_participant4_gesture12_trial4,1,4,12,WE,1,4
..\data\raw\grabmyo\1.1.0\Session1\session1_participant4\session1_participant4_gesture12_trial5,1,4,12,WE,1,5
..\data\raw\grabmyo\1.1.0\Session1\session1_participant4\session1_participant4_gesture12_trial6,1,4,12,WE,1,6
..\data\raw\grabmyo\1.1.0\Session1\session1_participant4\session1_participant4_gesture12_trial7,1,4,12,WE,1,7
..\data\raw\grabmyo\1.1.0\Session1\session1_participant4\session1_participant4_gesture15_trial1,1,4,15,HO,2,1
..\data\raw\grabmyo\1.1.0\Session1\session1_participant4\session1_participant4_gesture15_trial2,1,4,15,HO,2,2
..\data\raw\grabmyo\1.1.0\Session1\session1_participant4\session1_participant4_gesture15_trial3,1,4,15,HO,2,3
..\data\raw\grabmyo\1.1.0\Session1\session1_participant4\session1_participant4_gesture15_trial4,1,4,15,HO,2,4
..\data\raw\grabmyo\1.1.0\Session1\session1_participant4\session1_participant4_gesture15_trial5,1,4,15,HO,2,5
..\data\raw\grabmyo\1.1.0\Session1\session1_participant4\session1_participant4_gesture15_trial6,1,4,15,HO,2,6
..\data\raw\grabmyo\1.1.0\Session1\session1_participant4\session1_participant4_gesture15_trial7,1,4,15,HO,2,7
..\data\raw\grabmyo\1.1.0\Session1\session1_participant4\session1_participant4_gesture16_trial1,1,4,16,HC,3,1
..\data\raw\grabmyo\1.1.0\Session1\session1_participant4\session1_participant4_gesture16_trial2,1,4,16,HC,3,2
..\data\raw\grabmyo\1.1.0\Session1\session1_participant4\session1_participant4_gesture16_trial3,1,4,16,HC,3,3
..\data\raw\grabmyo\1.1.0\Session1\session1_participant4\session1_participant4_gesture16_trial4,1,4,16,HC,3,4
..\data\raw\grabmyo\1.1.0\Session1\session1_participant4\session1_participant4_gesture16_trial5,1,4,16,HC,3,5
..\data\raw\grabmyo\1.1.0\Session1\session1_participant4\session1_participant4_gesture16_trial6,1,4,16,HC,3,6
..\data\raw\grabmyo\1.1.0\Session1\session1_participant4\session1_participant4_gesture16_trial7,1,4,16,HC,3,7
..\data\raw\grabmyo\1.1.0\Session2\session2_participant4\session2_participant4_gesture11_trial1,2,4,11,WF,0,1
..\data\raw\grabmyo\1.1.0\Session2\session2_participant4\session2_participant4_gesture11_trial2,2,4,11,WF,0,2
..\data\raw\grabmyo\1.1.0\Session2\session2_participant4\session2_participant4_gesture11_trial3,2,4,11,WF,0,3
..\data\raw\grabmyo\1.1.0\Session2\session2_participant4\session2_participant4_gesture11_trial4,2,4,11,WF,0,4
..\data\raw\grabmyo\1.1.0\Session2\session2_participant4\session2_participant4_gesture11_trial5,2,4,11,WF,0,5
..\data\raw\grabmyo\1.1.0\Session2\session2_participant4\session2_participant4_gesture11_trial6,2,4,11,WF,0,6
..\data\raw\grabmyo\1.1.0\Session2\session2_participant4\session2_participant4_gesture11_trial7,2,4,11,WF,0,7
..\data\raw\grabmyo\1.1.0\Session2\session2_participant4\session2_participant4_gesture12_trial1,2,4,12,WE,1,1
..\data\raw\grabmyo\1.1.0\Session2\session2_participant4\session2_participant4_gesture12_trial2,2,4,12,WE,1,2
..\data\raw\grabmyo\1.1.0\Session2\session2_participant4\session2_participant4_gesture12_trial3,2,4,12,WE,1,3
..\data\raw\grabmyo\1.1.0\Session2\session2_participant4\session2_participant4_gesture12_trial4,2,4,12,WE,1,4
..\data\raw\grabmyo\1.1.0\Session2\session2_participant4\session2_participant4_gesture12_trial5,2,4,12,WE,1,5
..\data\raw\grabmyo\1.1.0\Session2\session2_participant4\session2_participant4_gesture12_trial6,2,4,12,WE,1,6
..\data\raw\grabmyo\1.1.0\Session2\session2_participant4\session2_participant4_gesture12_trial7,2,4,12,WE,1,7
..\data\raw\grabmyo\1.1.0\Session2\session2_participant4\session2_participant4_gesture15_trial1,2,4,15,HO,2,1
..\data\raw\grabmyo\1.1.0\Session2\session2_participant4\session2_participant4_gesture15_trial2,2,4,15,HO,2,2
..\data\raw\grabmyo\1.1.0\Session2\session2_participant4\session2_participant4_gesture15_trial3,2,4,15,HO,2,3
..\data\raw\grabmyo\1.1.0\Session2\session2_participant4\session2_participant4_gesture15_trial4,2,4,15,HO,2,4
..\data\raw\grabmyo\1.1.0\Session2\session2_participant4\session2_participant4_gesture15_trial5,2,4,15,HO,2,5
..\data\raw\grabmyo\1.1.0\Session2\session2_participant4\session2_participant4_gesture15_trial6,2,4,15,HO,2,6
..\data\raw\grabmyo\1.1.0\Session2\session2_participant4\session2_participant4_gesture15_trial7,2,4,15,HO,2,7
..\data\raw\grabmyo\1.1.0\Session2\session2_participant4\session2_participant4_gesture16_trial1,2,4,16,HC,3,1
..\data\raw\grabmyo\1.1.0\Session2\session2_participant4\session2_participant4_gesture16_trial2,2,4,16,HC,3,2
..\data\raw\grabmyo\1.1.0\Session2\session2_participant4\session2_participant4_gesture16_trial3,2,4,16,HC,3,3
..\data\raw\grabmyo\1.1.0\Session2\session2_participant4\session2_participant4_gesture16_trial4,2,4,16,HC,3,4
..\data\raw\grabmyo\1.1.0\Session2\session2_participant4\session2_participant4_gesture16_trial5,2,4,16,HC,3,5
..\data\raw\grabmyo\1.1.0\Session2\session2_participant4\session2_participant4_gesture16_trial6,2,4,16,HC,3,6
..\data\raw\grabmyo\1.1.0\Session2\session2_participant4\session2_participant4_gesture16_trial7,2,4,16,HC,3,7
..\data\raw\grabmyo\1.1.0\Session3\session3_participant4\session3_participant4_gesture11_trial1,3,4,11,WF,0,1
..\data\raw\grabmyo\1.1.0\Session3\session3_participant4\session3_participant4_gesture11_trial2,3,4,11,WF,0,2
..\data\raw\grabmyo\1.1.0\Session3\session3_participant4\session3_participant4_gesture11_trial3,3,4,11,WF,0,3
..\data\raw\grabmyo\1.1.0\Session3\session3_participant4\session3_participant4_gesture11_trial4,3,4,11,WF,0,4
..\data\raw\grabmyo\1.1.0\Session3\session3_participant4\session3_participant4_gesture11_trial5,3,4,11,WF,0,5
..\data\raw\grabmyo\1.1.0\Session3\session3_participant4\session3_participant4_gesture11_trial6,3,4,11,WF,0,6
..\data\raw\grabmyo\1.1.0\Session3\session3_participant4\session3_participant4_gesture11_trial7,3,4,11,WF,0,7
..\data\raw\grabmyo\1.1.0\Session3\session3_participant4\session3_participant4_gesture12_trial1,3,4,12,WE,1,1
..\data\raw\grabmyo\1.1.0\Session3\session3_participant4\session3_participant4_gesture12_trial2,3,4,12,WE,1,2
..\data\raw\grabmyo\1.1.0\Session3\session3_participant4\session3_participant4_gesture12_trial3,3,4,12,WE,1,3
..\data\raw\grabmyo\1.1.0\Session3\session3_participant4\session3_participant4_gesture12_trial4,3,4,12,WE,1,4
..\data\raw\grabmyo\1.1.0\Session3\session3_participant4\session3_participant4_gesture12_trial5,3,4,12,WE,1,5
..\data\raw\grabmyo\1.1.0\Session3\session3_participant4\session3_participant4_gesture12_trial6,3,4,12,WE,1,6
..\data\raw\grabmyo\1.1.0\Session3\session3_participant4\session3_participant4_gesture12_trial7,3,4,12,WE,1,7
..\data\raw\grabmyo\1.1.0\Session3\session3_participant4\session3_participant4_gesture15_trial1,3,4,15,HO,2,1
..\data\raw\grabmyo\1.1.0\Session3\session3_participant4\session3_participant4_gesture15_trial2,3,4,15,HO,2,2
..\data\raw\grabmyo\1.1.0\Session3\session3_participant4\session3_participant4_gesture15_trial3,3,4,15,HO,2,3
..\data\raw\grabmyo\1.1.0\Session3\session3_participant4\session3_participant4_gesture15_trial4,3,4,15,HO,2,4
..\data\raw\grabmyo\1.1.0\Session3\session3_participant4\session3_participant4_gesture15_trial5,3,4,15,HO,2,5
..\data\raw\grabmyo\1.1.0\Session3\session3_participant4\session3_participant4_gesture15_trial6,3,4,15,HO,2,6
..\data\raw\grabmyo\1.1.0\Session3\session3_participant4\session3_participant4_gesture15_trial7,3,4,15,HO,2,7
..\data\raw\grabmyo\1.1.0\Session3\session3_participant4\session3_participant4_gesture16_trial1,3,4,16,HC,3,1
..\data\raw\grabmyo\1.1.0\Session3\session3_participant4\session3_participant4_gesture16_trial2,3,4,16,HC,3,2
..\data\raw\grabmyo\1.1.0\Session3\session3_participant4\session3_participant4_gesture16_trial3,3,4,16,HC,3,3
..\data\raw\grabmyo\1.1.0\Session3\session3_participant4\session3_participant4_gesture16_trial4,3,4,16,HC,3,4
..\data\raw\grabmyo\1.1.0\Session3\session3_participant4\session3_participant4_gesture16_trial5,3,4,16,HC,3,5
..\data\raw\grabmyo\1.1.0\Session3\session3_participant4\session3_participant4_gesture16_trial6,3,4,16,HC,3,6
..\data\raw\grabmyo\1.1.0\Session3\session3_participant4\session3_participant4_gesture16_trial7,3,4,16,HC,3,7
..\data\raw\grabmyo\1.1.0\Session1\session1_participant5\session1_participant5_gesture11_trial1,1,5,11,WF,0,1
..\data\raw\grabmyo\1.1.0\Session1\session1_participant5\session1_participant5_gesture11_trial2,1,5,11,WF,0,2
..\data\raw\grabmyo\1.1.0\Session1\session1_participant5\session1_participant5_gesture11_trial3,1,5,11,WF,0,3
..\data\raw\grabmyo\1.1.0\Session1\session1_participant5\session1_participant5_gesture11_trial4,1,5,11,WF,0,4
..\data\raw\grabmyo\1.1.0\Session1\session1_participant5\session1_participant5_gesture11_trial5,1,5,11,WF,0,5
..\data\raw\grabmyo\1.1.0\Session1\session1_participant5\session1_participant5_gesture11_trial6,1,5,11,WF,0,6
..\data\raw\grabmyo\1.1.0\Session1\session1_participant5\session1_participant5_gesture11_trial7,1,5,11,WF,0,7
..\data\raw\grabmyo\1.1.0\Session1\session1_participant5\session1_participant5_gesture12_trial1,1,5,12,WE,1,1
..\data\raw\grabmyo\1.1.0\Session1\session1_participant5\session1_participant5_gesture12_trial2,1,5,12,WE,1,2
..\data\raw\grabmyo\1.1.0\Session1\session1_participant5\session1_participant5_gesture12_trial3,1,5,12,WE,1,3
..\data\raw\grabmyo\1.1.0\Session1\session1_participant5\session1_participant5_gesture12_trial4,1,5,12,WE,1,4
..\data\raw\grabmyo\1.1.0\Session1\session1_participant5\session1_participant5_gesture12_trial5,1,5,12,WE,1,5
..\data\raw\grabmyo\1.1.0\Session1\session1_participant5\session1_participant5_gesture12_trial6,1,5,12,WE,1,6
..\data\raw\grabmyo\1.1.0\Session1\session1_participant5\session1_participant5_gesture12_trial7,1,5,12,WE,1,7
..\data\raw\grabmyo\1.1.0\Session1\session1_participant5\session1_participant5_gesture15_trial1,1,5,15,HO,2,1
..\data\raw\grabmyo\1.1.0\Session1\session1_participant5\session1_participant5_gesture15_trial2,1,5,15,HO,2,2
..\data\raw\grabmyo\1.1.0\Session1\session1_participant5\session1_participant5_gesture15_trial3,1,5,15,HO,2,3
..\data\raw\grabmyo\1.1.0\Session1\session1_participant5\session1_participant5_gesture15_trial4,1,5,15,HO,2,4
..\data\raw\grabmyo\1.1.0\Session1\session1_participant5\session1_participant5_gesture15_trial5,1,5,15,HO,2,5
..\data\raw\grabmyo\1.1.0\Session1\session1_participant5\session1_participant5_gesture15_trial6,1,5,15,HO,2,6
..\data\raw\grabmyo\1.1.0\Session1\session1_participant5\session1_participant5_gesture15_trial7,1,5,15,HO,2,7
..\data\raw\grabmyo\1.1.0\Session1\session1_participant5\session1_participant5_gesture16_trial1,1,5,16,HC,3,1
..\data\raw\grabmyo\1.1.0\Session1\session1_participant5\session1_participant5_gesture16_trial2,1,5,16,HC,3,2
..\data\raw\grabmyo\1.1.0\Session1\session1_participant5\session1_participant5_gesture16_trial3,1,5,16,HC,3,3
..\data\raw\grabmyo\1.1.0\Session1\session1_participant5\session1_participant5_gesture16_trial4,1,5,16,HC,3,4
..\data\raw\grabmyo\1.1.0\Session1\session1_participant5\session1_participant5_gesture16_trial5,1,5,16,HC,3,5
..\data\raw\grabmyo\1.1.0\Session1\session1_participant5\session1_participant5_gesture16_trial6,1,5,16,HC,3,6
..\data\raw\grabmyo\1.1.0\Session1\session1_participant5\session1_participant5_gesture16_trial7,1,5,16,HC,3,7
..\data\raw\grabmyo\1.1.0\Session2\session2_participant5\session2_participant5_gesture11_trial1,2,5,11,WF,0,1
..\data\raw\grabmyo\1.1.0\Session2\session2_participant5\session2_participant5_gesture11_trial2,2,5,11,WF,0,2
..\data\raw\grabmyo\1.1.0\Session2\session2_participant5\session2_participant5_gesture11_trial3,2,5,11,WF,0,3
..\data\raw\grabmyo\1.1.0\Session2\session2_participant5\session2_participant5_gesture11_trial4,2,5,11,WF,0,4
..\data\raw\grabmyo\1.1.0\Session2\session2_participant5\session2_participant5_gesture11_trial5,2,5,11,WF,0,5
..\data\raw\grabmyo\1.1.0\Session2\session2_participant5\session2_participant5_gesture11_trial6,2,5,11,WF,0,6
..\data\raw\grabmyo\1.1.0\Session2\session2_participant5\session2_participant5_gesture11_trial7,2,5,11,WF,0,7
..\data\raw\grabmyo\1.1.0\Session2\session2_participant5\session2_participant5_gesture12_trial1,2,5,12,WE,1,1
..\data\raw\grabmyo\1.1.0\Session2\session2_participant5\session2_participant5_gesture12_trial2,2,5,12,WE,1,2
..\data\raw\grabmyo\1.1.0\Session2\session2_participant5\session2_participant5_gesture12_trial3,2,5,12,WE,1,3
..\data\raw\grabmyo\1.1.0\Session2\session2_participant5\session2_participant5_gesture12_trial4,2,5,12,WE,1,4
..\data\raw\grabmyo\1.1.0\Session2\session2_participant5\session2_participant5_gesture12_trial5,2,5,12,WE,1,5
..\data\raw\grabmyo\1.1.0\Session2\session2_participant5\session2_participant5_gesture12_trial6,2,5,12,WE,1,6
..\data\raw\grabmyo\1.1.0\Session2\session2_participant5\session2_participant5_gesture12_trial7,2,5,12,WE,1,7
..\data\raw\grabmyo\1.1.0\Session2\session2_participant5\session2_participant5_gesture15_trial1,2,5,15,HO,2,1
..\data\raw\grabmyo\1.1.0\Session2\session2_participant5\session2_participant5_gesture15_trial2,2,5,15,HO,2,2
..\data\raw\grabmyo\1.1.0\Session2\session2_participant5\session2_participant5_gesture15_trial3,2,5,15,HO,2,3
..\data\raw\grabmyo\1.1.0\Session2\session2_participant5\session2_participant5_gesture15_trial4,2,5,15,HO,2,4
..\data\raw\grabmyo\1.1.0\Session2\session2_participant5\session2_participant5_gesture15_trial5,2,5,15,HO,2,5
..\data\raw\grabmyo\1.1.0\Session2\session2_participant5\session2_participant5_gesture15_trial6,2,5,15,HO,2,6
..\data\raw\grabmyo\1.1.0\Session2\session2_participant5\session2_participant5_gesture15_trial7,2,5,15,HO,2,7
..\data\raw\grabmyo\1.1.0\Session2\session2_participant5\session2_participant5_gesture16_trial1,2,5,16,HC,3,1
..\data\raw\grabmyo\1.1.0\Session2\session2_participant5\session2_participant5_gesture16_trial2,2,5,16,HC,3,2
..\data\raw\grabmyo\1.1.0\Session2\session2_participant5\session2_participant5_gesture16_trial3,2,5,16,HC,3,3
..\data\raw\grabmyo\1.1.0\Session2\session2_participant5\session2_participant5_gesture16_trial4,2,5,16,HC,3,4
..\data\raw\grabmyo\1.1.0\Session2\session2_participant5\session2_participant5_gesture16_trial5,2,5,16,HC,3,5
..\data\raw\grabmyo\1.1.0\Session2\session2_participant5\session2_participant5_gesture16_trial6,2,5,16,HC,3,6
..\data\raw\grabmyo\1.1.0\Session2\session2_participant5\session2_participant5_gesture16_trial7,2,5,16,HC,3,7
..\data\raw\grabmyo\1.1.0\Session3\session3_participant5\session3_participant5_gesture11_trial1,3,5,11,WF,0,1
..\data\raw\grabmyo\1.1.0\Session3\session3_participant5\session3_participant5_gesture11_trial2,3,5,11,WF,0,2
..\data\raw\grabmyo\1.1.0\Session3\session3_participant5\session3_participant5_gesture11_trial3,3,5,11,WF,0,3
..\data\raw\grabmyo\1.1.0\Session3\session3_participant5\session3_participant5_gesture11_trial4,3,5,11,WF,0,4
..\data\raw\grabmyo\1.1.0\Session3\session3_participant5\session3_participant5_gesture11_trial5,3,5,11,WF,0,5
..\data\raw\grabmyo\1.1.0\Session3\session3_participant5\session3_participant5_gesture11_trial6,3,5,11,WF,0,6
..\data\raw\grabmyo\1.1.0\Session3\session3_participant5\session3_participant5_gesture11_trial7,3,5,11,WF,0,7
..\data\raw\grabmyo\1.1.0\Session3\session3_participant5\session3_participant5_gesture12_trial1,3,5,12,WE,1,1
..\data\raw\grabmyo\1.1.0\Session3\session3_participant5\session3_participant5_gesture12_trial2,3,5,12,WE,1,2
..\data\raw\grabmyo\1.1.0\Session3\session3_participant5\session3_participant5_gesture12_trial3,3,5,12,WE,1,3
..\data\raw\grabmyo\1.1.0\Session3\session3_participant5\session3_participant5_gesture12_trial4,3,5,12,WE,1,4
..\data\raw\grabmyo\1.1.0\Session3\session3_participant5\session3_participant5_gesture12_trial5,3,5,12,WE,1,5
..\data\raw\grabmyo\1.1.0\Session3\session3_participant5\session3_participant5_gesture12_trial6,3,5,12,WE,1,6
..\data\raw\grabmyo\1.1.0\Session3\session3_participant5\session3_participant5_gesture12_trial7,3,5,12,WE,1,7
..\data\raw\grabmyo\1.1.0\Session3\session3_participant5\session3_participant5_gesture15_trial1,3,5,15,HO,2,1
..\data\raw\grabmyo\1.1.0\Session3\session3_participant5\session3_participant5_gesture15_trial2,3,5,15,HO,2,2
..\data\raw\grabmyo\1.1.0\Session3\session3_participant5\session3_participant5_gesture15_trial3,3,5,15,HO,2,3
